coverage,mae_risk_eV,oracle_mae_risk_eV
0.10361681329423265,0.0988726557490335,0.013333832047803291
0.10459433040078202,0.09798528034921215,0.013439885674363376
0.10557184750733138,0.09816129183400461,0.01354464932127132
0.10654936461388075,0.09806583299129912,0.01364798200406335
0.10752688172043011,0.09736634134973148,0.013749711183404352
0.10850439882697947,0.09650309986276452,0.013849858312382798
0.10948191593352884,0.09945916049379641,0.01395190365658318
0.1104594330400782,0.09910634758115013,0.014052611003628373
0.11143695014662756,0.0989663563474496,0.014151718023361744
0.11241446725317693,0.09863870170517046,0.014253258067060407
0.11339198435972629,0.09845165346438133,0.014353995837777285
0.11436950146627566,0.09781158867475408,0.014454009127527275
0.11534701857282502,0.10237430630615009,0.014553531115418846
0.11632453567937438,0.10312941170936676,0.014653693799147868
0.11730205278592376,0.102611545282087,0.014755665511735893
0.11827956989247312,0.10183065203612275,0.014857214686392046
0.11925708699902249,0.10230211671312678,0.01496169213131605
0.12023460410557185,0.10174860178039048,0.01506595348605562
0.12121212121212122,0.10154569124234586,0.01517100230559852
0.12218963831867058,0.10110109979249499,0.015278974892998487
0.12316715542521994,0.10042002119954938,0.015385605070505381
0.1241446725317693,0.10698199102177189,0.015490978308941694
0.12512218963831867,0.10749080813967717,0.015599458381841253
0.12609970674486803,0.10738483170883314,0.015706418418219625
0.1270772238514174,0.10681292168995876,0.015813362358849378
0.12805474095796676,0.10629286550679064,0.015918725324180743
0.12903225806451613,0.10559027437610355,0.016022589527620135
0.1300097751710655,0.10632828214846804,0.01612545937385253
0.13098729227761485,0.10575646123002072,0.016233115101582374
0.13196480938416422,0.10501707384607216,0.016340644921336665
0.13294232649071358,0.10450305539213794,0.016446730861546747
0.13391984359726294,0.10437530624740737,0.01655216249775426
0.1348973607038123,0.10455379330545417,0.016656660297983867
0.13587487781036167,0.10414536872597964,0.016762048408896422
0.13685239491691104,0.10353071907192407,0.016867586107979397
0.1378299120234604,0.10333942256313954,0.01697215614621823
0.13880742913000976,0.10287984822855419,0.01707650239256915
0.13978494623655913,0.10238464255901926,0.01718132012048867
0.14076246334310852,0.10212061193870847,0.017285317110353655
0.14173998044965788,0.10203813743721703,0.01738858627028004
0.14271749755620725,0.10230380922715608,0.017490782948104622
0.1436950146627566,0.10166236655994558,0.017595337010275932
0.14467253176930597,0.10106310744079891,0.01769966939030896
0.14565004887585534,0.10085927594341398,0.01780579892372353
0.1466275659824047,0.10192595112610146,0.017911375424864186
0.14760508308895406,0.10177064582432677,0.01801937810408073
0.14858260019550343,0.10179958413039007,0.01812666479232244
0.1495601173020528,0.10158097055582349,0.018233273820474176
0.15053763440860216,0.10118191502560477,0.01834088221426072
