evidence_tier,evidence_label,sample_index,raw_row_id,host,dopant,defecttype,common_pair_fold_stratum,host_oof_fold,impurity_oof_fold,host_identity_novelty,impurity_identity_novelty,host_identity_novelty_robust_z,impurity_identity_novelty_robust_z,novelty_gap,host_minus_impurity_absolute_error_eV
canonical,CANONICAL — REPAIRED G2 OOF,6044,10630,MoSSe,Rb,adsorbate,1,0,1,1.0079396241701546,1.1018377954745406,-0.42556892502640925,0.5884844187912542,-1.0140533438176635,-0.33087350698396945
canonical,CANONICAL — REPAIRED G2 OOF,6045,10631,MoSSe,Ag,adsorbate,4,0,3,1.0079396241701546,0.8291718164507014,-0.42556892502640925,-0.1068167393110598,-0.31875218571534947,-0.9868913491566977
canonical,CANONICAL — REPAIRED G2 OOF,6046,10633,NiSe2,Be,adsorbate,2,1,2,2.6096671735080035,2.139946854760519,0.33815405265213966,3.235673605143459,-2.8975195524913193,0.2498445908228557
canonical,CANONICAL — REPAIRED G2 OOF,6047,10634,MoSSe,F,interstitial,4,0,3,1.0079396241701546,2.332329261190205,-0.42556892502640925,3.7262507958437916,-4.151819720870201,-2.3747791051864624
canonical,CANONICAL — REPAIRED G2 OOF,6048,10636,Re4S8,Bi,adsorbate,2,2,0,2.999957118529918,0.5573948812316804,0.5242489968849193,-0.7998508262176682,1.3240998231025876,0.35574979167560383
canonical,CANONICAL — REPAIRED G2 OOF,6049,10637,PtS2,Ti,adsorbate,1,0,3,2.6028640906362788,0.7269204198923978,0.3349102608410196,-0.3675588923992218,0.7024691532402414,-0.04507246898948525
canonical,CANONICAL — REPAIRED G2 OOF,6051,10640,NiSe2,C,adsorbate,4,1,0,2.6096671735080035,1.019916918998954,0.33815405265213966,0.37958530900810106,-0.0414312563559614,0.23417419606647005
canonical,CANONICAL — REPAIRED G2 OOF,6052,10641,PtS2,Os,adsorbate,2,0,1,2.6028640906362788,0.7304036081966097,0.3349102608410196,-0.35867672502917664,0.6935869858701962,-0.021718978881835938
canonical,CANONICAL — REPAIRED G2 OOF,6053,10642,Re4S8,Ag,adsorbate,2,2,3,2.999957118529918,0.8291718164507014,0.5242489968849193,-0.1068167393110598,0.6310657361959792,-0.8032824993133545
canonical,CANONICAL — REPAIRED G2 OOF,6054,10643,PtS2,Mn,adsorbate,1,0,1,2.6028640906362788,0.897194107731093,0.3349102608410196,0.06664082981198112,0.2682694310290385,-0.5067058266783051
canonical,CANONICAL — REPAIRED G2 OOF,6055,10645,NiSe2,Ge,interstitial,2,1,0,2.6096671735080035,0.5102203098939272,0.33815405265213966,-0.9201464868701189,1.2583005395222586,1.4752450164073494
canonical,CANONICAL — REPAIRED G2 OOF,6056,10647,NiSe2,Hf,adsorbate,2,1,0,2.6096671735080035,0.4481429350245504,0.33815405265213966,-1.0784444556638548,1.4165985083159944,1.1807892322540279
canonical,CANONICAL — REPAIRED G2 OOF,6057,10648,Re4S8,N,interstitial,4,2,4,2.999957118529918,1.2333048881688022,0.5242489968849193,0.9237269089981913,-0.399477912113272,-1.576926903077882
canonical,CANONICAL — REPAIRED G2 OOF,6058,10649,Pd2Se4,Mn,interstitial,4,0,1,3.3243902389665885,0.897194107731093,0.6789426143480564,0.06664082981198112,0.6123017845360752,-0.5698262649755926
canonical,CANONICAL — REPAIRED G2 OOF,6059,10651,NiSe2,Rh,adsorbate,1,1,3,2.6096671735080035,0.7459047237303301,0.33815405265213966,-0.319148714893628,0.6573027675457677,0.4972596963246665
canonical,CANONICAL — REPAIRED G2 OOF,6060,10652,MoSSe,Cr,adsorbate,1,0,1,1.0079396241701546,0.9251881178406561,-0.42556892502640925,0.13802585451799834,-0.5635947795444076,-0.5996784852705455
canonical,CANONICAL — REPAIRED G2 OOF,6061,10653,TiO2,Te,adsorbate,2,2,0,6.027746556617569,0.6464068637753182,1.9679354505492146,-0.572869320240484,2.5408047707896984,1.3552220265070596
canonical,CANONICAL — REPAIRED G2 OOF,6062,10654,Pd2Se4,C,adsorbate,2,0,0,3.3243902389665885,1.019916918998954,0.6789426143480564,0.37958530900810106,0.2993573053399553,-2.2599050998687744
canonical,CANONICAL — REPAIRED G2 OOF,6063,10656,MoSSe,Ba,adsorbate,4,0,3,1.0079396241701546,1.1435786611177314,-0.42556892502640925,0.694924071900182,-1.1204929969265913,-0.30910742282867426
canonical,CANONICAL — REPAIRED G2 OOF,6064,10658,P4,Se,interstitial,3,4,3,0.00016780636490238977,0.9306075102699394,-0.9060866596641924,0.151845363082219,-1.0579320227464115,-0.3132100502649944
canonical,CANONICAL — REPAIRED G2 OOF,6066,10663,NiSe2,Al,adsorbate,4,1,2,2.6096671735080035,1.3439302346257356,0.33815405265213966,1.2058227237468677,-0.8676686710947281,-0.20992316318430837
canonical,CANONICAL — REPAIRED G2 OOF,6067,10664,TiO2,Ca,adsorbate,2,2,0,6.027746556617569,0.7208470356901813,1.9679354505492146,-0.3830460869679003,2.350981537517115,-0.42763272921244333
canonical,CANONICAL — REPAIRED G2 OOF,6068,10665,MoSSe,Re,adsorbate,2,0,4,1.0079396241701546,0.6353253867666828,-0.42556892502640925,-0.6011272049431249,0.17555827991671563,-0.02465577390589413
canonical,CANONICAL — REPAIRED G2 OOF,6069,10666,NiSe2,Pt,adsorbate,3,1,4,2.6096671735080035,0.507701781223877,0.33815405265213966,-0.9265687618721891,1.2647228145243288,-1.0725356737772627
canonical,CANONICAL — REPAIRED G2 OOF,6070,10670,NiSe2,In,interstitial,1,1,1,2.6096671735080035,0.8396893654330713,0.33815405265213966,-0.07999687709715214,0.4181509297492918,3.8533341089884434
canonical,CANONICAL — REPAIRED G2 OOF,6071,10671,TiO2,F,adsorbate,1,2,3,6.027746556617569,2.332329261190205,1.9679354505492146,3.7262507958437916,-1.758315345294577,1.1793311857301423
canonical,CANONICAL — REPAIRED G2 OOF,6072,10672,P4,B,adsorbate,3,4,1,0.00016780636490238977,1.4214595672602832,-0.9060866596641924,1.4035233498414326,-2.309610009505625,-0.57687771320343
canonical,CANONICAL — REPAIRED G2 OOF,6073,10673,NiSe2,Sc,interstitial,3,1,2,2.6096671735080035,1.113002256268307,0.33815405265213966,0.6169539130320997,-0.27879986037996,0.9502273003260306
canonical,CANONICAL — REPAIRED G2 OOF,6074,10674,PtSe2,Hg,adsorbate,1,4,1,0.00011473734903120203,0.8778215150733724,-0.9061119636098233,0.01724051166968781,-0.923352475279511,-1.4073235591252644
canonical,CANONICAL — REPAIRED G2 OOF,6075,10675,MoSSe,Fe,adsorbate,2,0,4,1.0079396241701546,0.8058456545866038,-0.42556892502640925,-0.16629870114675707,-0.25927022387965215,-0.3331514994303384
canonical,CANONICAL — REPAIRED G2 OOF,6076,10676,NiSe2,Cu,adsorbate,0,1,4,2.6096671735080035,0.7571231897640656,0.33815405265213966,-0.2905415067141809,0.6286955593663206,0.14194293637521427
canonical,CANONICAL — REPAIRED G2 OOF,6077,10677,MoSSe,Hf,adsorbate,3,0,0,1.0079396241701546,0.4481429350245504,-0.42556892502640925,-1.0784444556638548,0.6528755306374456,-0.23683475642044538
canonical,CANONICAL — REPAIRED G2 OOF,6078,10679,Pd2Se4,F,adsorbate,3,0,3,3.3243902389665885,2.332329261190205,0.6789426143480564,3.7262507958437916,-3.047308181495735,-1.751030127207438
canonical,CANONICAL — REPAIRED G2 OOF,6079,10680,PtS2,Ca,adsorbate,2,0,0,2.6028640906362788,0.7208470356901813,0.3349102608410196,-0.3830460869679003,0.7179563478089199,-0.18167193730672201
canonical,CANONICAL — REPAIRED G2 OOF,6080,10681,MoSSe,Sr,adsorbate,3,0,0,1.0079396241701546,0.7274861283464328,-0.42556892502640925,-0.36611632980066444,-0.05945259522574481,-0.13594538319495397
canonical,CANONICAL — REPAIRED G2 OOF,6081,10683,NiSe2,Sb,interstitial,0,1,0,2.6096671735080035,0.6209113496012956,0.33815405265213966,-0.6378831536313451,0.9760372062834848,1.0915318684234572
canonical,CANONICAL — REPAIRED G2 OOF,6082,10684,MoSSe,W,adsorbate,4,0,3,1.0079396241701546,0.7004961445701594,-0.42556892502640925,-0.43494107663556314,0.00937215160915389,-0.19774262110392193
canonical,CANONICAL — REPAIRED G2 OOF,6083,10685,P4,Li,adsorbate,1,4,4,0.00016780636490238977,1.5561918458798707,-0.9060866596641924,1.7470920990243748,-2.653178758688567,-1.2453948259353638
canonical,CANONICAL — REPAIRED G2 OOF,6084,10686,TiO2,C,adsorbate,1,2,0,6.027746556617569,1.019916918998954,1.9679354505492146,0.37958530900810106,1.5883501415411136,0.687081178029378
canonical,CANONICAL — REPAIRED G2 OOF,6085,10687,Re4S8,Fe,adsorbate,0,2,4,2.999957118529918,0.8058456545866038,0.5242489968849193,-0.16629870114675707,0.6905476980316764,-0.7825280030568442
canonical,CANONICAL — REPAIRED G2 OOF,6086,10688,PtSe2,Li,adsorbate,1,4,4,0.00011473734903120203,1.5561918458798707,-0.9061119636098233,1.7470920990243748,-2.653204062634198,-0.8273891329819565
canonical,CANONICAL — REPAIRED G2 OOF,6087,10690,PtSe2,F,adsorbate,1,4,3,0.00011473734903120203,2.332329261190205,-0.9061119636098233,3.7262507958437916,-4.632362759453615,-2.7247231065889315
canonical,CANONICAL — REPAIRED G2 OOF,6088,10691,PtS2,Pb,adsorbate,1,0,2,2.6028640906362788,0.9709408756075326,0.3349102608410196,0.2546958753822534,0.08021438545876619,-0.41798837979634595
canonical,CANONICAL — REPAIRED G2 OOF,6089,10694,MoSSe,Xe,adsorbate,2,0,3,1.0079396241701546,0.7485677820109942,-0.42556892502640925,-0.31235788784117136,-0.1132110371852379,-0.8399225608483523
canonical,CANONICAL — REPAIRED G2 OOF,6090,10695,MoSSe,C,interstitial,2,0,0,1.0079396241701546,1.019916918998954,-0.42556892502640925,0.37958530900810106,-0.8051542340345104,0.287367246311621
canonical,CANONICAL — REPAIRED G2 OOF,6091,10697,MoSSe,Si,interstitial,1,0,3,1.0079396241701546,0.8542573481034612,-0.42556892502640925,-0.04284836572730877,-0.3827205592991005,-0.05147123336791992
canonical,CANONICAL — REPAIRED G2 OOF,6092,10699,Re4S8,W,adsorbate,4,2,3,2.999957118529918,0.7004961445701594,0.5242489968849193,-0.43494107663556314,0.9591900735204825,-0.8821276028951015
canonical,CANONICAL — REPAIRED G2 OOF,6093,10703,NiSe2,Ba,adsorbate,3,1,3,2.6096671735080035,1.1435786611177314,0.33815405265213966,0.694924071900182,-0.35677001924804236,0.6602627436319987
canonical,CANONICAL — REPAIRED G2 OOF,6094,10704,PtS2,F,adsorbate,1,0,3,2.6028640906362788,2.332329261190205,0.3349102608410196,3.7262507958437916,-3.391340535002772,-2.16632330417633
canonical,CANONICAL — REPAIRED G2 OOF,6095,10705,NiSe2,Cr,adsorbate,4,1,1,2.6096671735080035,0.9251881178406561,0.33815405265213966,0.13802585451799834,0.20012819813414132,0.31771286328633597
canonical,CANONICAL — REPAIRED G2 OOF,6096,10706,MoSSe,Rh,adsorbate,4,0,3,1.0079396241701546,0.7459047237303301,-0.42556892502640925,-0.319148714893628,-0.10642021013278125,-0.34535775955517556
canonical,CANONICAL — REPAIRED G2 OOF,6097,10707,Re4S8,Si,interstitial,3,2,3,2.999957118529918,0.8542573481034612,0.5242489968849193,-0.04284836572730877,0.5670973626122281,0.4778631186974249
canonical,CANONICAL — REPAIRED G2 OOF,6098,10709,PtSe2,Cl,interstitial,0,4,1,0.00011473734903120203,1.366370081682418,-0.9061119636098233,1.2630445733593785,-2.1691565369692016,1.6102905273437504
canonical,CANONICAL — REPAIRED G2 OOF,6099,10712,NiSe2,F,adsorbate,3,1,3,2.6096671735080035,2.332329261190205,0.33815405265213966,3.7262507958437916,-3.3880967431916518,-1.3978672822316487
canonical,CANONICAL — REPAIRED G2 OOF,6100,10716,TiO2,Xe,adsorbate,1,2,3,6.027746556617569,0.7485677820109942,1.9679354505492146,-0.31235788784117136,2.280293338390386,-1.283017106898296
canonical,CANONICAL — REPAIRED G2 OOF,6102,10718,PtSe2,Al,adsorbate,2,4,2,0.00011473734903120203,1.3439302346257356,-0.9061119636098233,1.2058227237468677,-2.111934687356691,-0.49444309870402003
canonical,CANONICAL — REPAIRED G2 OOF,6103,10719,P4,Al,adsorbate,2,4,2,0.00016780636490238977,1.3439302346257356,-0.9060866596641924,1.2058227237468677,-2.11190938341106,0.09657776355743397
canonical,CANONICAL — REPAIRED G2 OOF,6104,10721,MoSSe,Mn,interstitial,4,0,1,1.0079396241701546,0.897194107731093,-0.42556892502640925,0.06664082981198112,-0.49220975483839036,0.7826418876647949
canonical,CANONICAL — REPAIRED G2 OOF,6105,10723,MoSSe,B,interstitial,3,0,1,1.0079396241701546,1.4214595672602832,-0.42556892502640925,1.4035233498414326,-1.8290922748678418,0.36796045303344727
canonical,CANONICAL — REPAIRED G2 OOF,6106,10724,TiO2,Si,interstitial,2,2,3,6.027746556617569,0.8542573481034612,1.9679354505492146,-0.04284836572730877,2.0107838162765233,5.5909790595372515
canonical,CANONICAL — REPAIRED G2 OOF,6107,10725,MoSSe,Ir,adsorbate,1,0,2,1.0079396241701546,0.5673773703872499,-0.42556892502640925,-0.7743953722755963,0.34882644724918704,-1.4627898534138994
canonical,CANONICAL — REPAIRED G2 OOF,6108,10726,MoSSe,Ti,interstitial,3,0,3,1.0079396241701546,0.7269204198923978,-0.42556892502640925,-0.3675588923992218,-0.05801003262718746,1.103824456532796
canonical,CANONICAL — REPAIRED G2 OOF,6109,10728,PtS2,Bi,interstitial,2,0,0,2.6028640906362788,0.5573948812316804,0.3349102608410196,-0.7998508262176682,1.134761087058688,-0.5555661519368496
canonical,CANONICAL — REPAIRED G2 OOF,6110,10730,PtS2,Rb,adsorbate,4,0,1,2.6028640906362788,1.1018377954745406,0.3349102608410196,0.5884844187912542,-0.25357415795023464,-0.18055375417073571
canonical,CANONICAL — REPAIRED G2 OOF,6112,10733,MoSSe,P,adsorbate,0,0,2,1.0079396241701546,1.3282005769064322,-0.42556892502640925,1.1657119285976556,-1.5912808536240648,-1.1353945641348449
canonical,CANONICAL — REPAIRED G2 OOF,6113,10734,NiSe2,Ga,interstitial,4,1,4,2.6096671735080035,0.8180687880894585,0.33815405265213966,-0.13512958019298021,0.4732836328451199,2.058370549299208
canonical,CANONICAL — REPAIRED G2 OOF,6115,10738,MoSSe,Hg,adsorbate,3,0,1,1.0079396241701546,0.8778215150733724,-0.42556892502640925,0.01724051166968781,-0.44280943669609707,-1.7017143437853424
canonical,CANONICAL — REPAIRED G2 OOF,6116,10739,Pd2Se4,Re,adsorbate,2,0,4,3.3243902389665885,0.6353253867666828,0.6789426143480564,-0.6011272049431249,1.2800698192911812,0.1977202529329256
canonical,CANONICAL — REPAIRED G2 OOF,6117,10740,TiO2,Ta,adsorbate,4,2,4,6.027746556617569,0.9063896824525418,1.9679354505492146,0.09008964354418762,1.877845807005027,0.916257381439209
canonical,CANONICAL — REPAIRED G2 OOF,6118,10742,P4,Ni,interstitial,4,4,0,0.00016780636490238977,0.49487255045329875,-0.9060866596641924,-0.9592834373307103,0.05319677766651787,-0.2584927479426067
canonical,CANONICAL — REPAIRED G2 OOF,6119,10743,PtSe2,Ni,interstitial,0,4,0,0.00011473734903120203,0.49487255045329875,-0.9061119636098233,-0.9592834373307103,0.05317147372088704,1.8291083574295044
canonical,CANONICAL — REPAIRED G2 OOF,6120,10744,MoSSe,Sn,interstitial,4,0,3,1.0079396241701546,0.5541139616738103,-0.42556892502640925,-0.8082172061246683,0.38264828109825905,1.8774261474609375
canonical,CANONICAL — REPAIRED G2 OOF,6121,10745,TiO2,Sr,adsorbate,0,2,0,6.027746556617569,0.7274861283464328,1.9679354505492146,-0.36611632980066444,2.334051780349879,0.4266655445098877
canonical,CANONICAL — REPAIRED G2 OOF,6122,10746,MoSSe,Y,adsorbate,4,0,2,1.0079396241701546,1.098536754345055,-0.42556892502640925,0.5800667286617716,-1.0056356536881808,-0.35814627103943275
canonical,CANONICAL — REPAIRED G2 OOF,6123,10749,Re4S8,P,adsorbate,3,2,2,2.999957118529918,1.3282005769064322,0.5242489968849193,1.1657119285976556,-0.6414629317127363,-1.5102158387502036
canonical,CANONICAL — REPAIRED G2 OOF,6124,10751,PtS2,Pd,adsorbate,4,0,3,2.6028640906362788,0.8354129057184456,0.3349102608410196,-0.09090189503449128,0.4258121558755109,-0.9187244574228925
canonical,CANONICAL — REPAIRED G2 OOF,6125,10752,NiSe2,Zr,adsorbate,2,1,2,2.6096671735080035,1.01980893154369,0.33815405265213966,0.37930993984406214,-0.04115588719192248,1.2003123695702071
canonical,CANONICAL — REPAIRED G2 OOF,6126,10753,P4,Be,adsorbate,0,4,2,0.00016780636490238977,2.139946854760519,-0.9060866596641924,3.235673605143459,-4.141760264807652,0.017313400904337417
canonical,CANONICAL — REPAIRED G2 OOF,6127,10757,PtS2,Br,adsorbate,0,0,0,2.6028640906362788,0.790787977276079,0.3349102608410196,-0.2046959390780192,0.5396061999190388,-0.13048505783081055
canonical,CANONICAL — REPAIRED G2 OOF,6128,10760,PtSe2,Be,adsorbate,3,4,2,0.00011473734903120203,2.139946854760519,-0.9061119636098233,3.235673605143459,-4.141785568753282,-1.0221442522481508
canonical,CANONICAL — REPAIRED G2 OOF,6129,10761,Pd2Se4,Br,interstitial,4,0,0,3.3243902389665885,0.790787977276079,0.6789426143480564,-0.2046959390780192,0.8836385534260756,-0.8439942995707193
canonical,CANONICAL — REPAIRED G2 OOF,6130,10762,TiO2,B,adsorbate,1,2,1,6.027746556617569,1.4214595672602832,1.9679354505492146,1.4035233498414326,0.564412100707782,-1.9787385066350303
canonical,CANONICAL — REPAIRED G2 OOF,6131,10764,P4,F,adsorbate,2,4,3,0.00016780636490238977,2.332329261190205,-0.9060866596641924,3.7262507958437916,-4.632337455507984,-2.26392745949357
canonical,CANONICAL — REPAIRED G2 OOF,6132,10765,PtSe2,Ta,interstitial,2,4,4,0.00011473734903120203,0.9063896824525418,-0.9061119636098233,0.09008964354418762,-0.9962016071540108,0.3518597682317095
canonical,CANONICAL — REPAIRED G2 OOF,6133,10766,PtSe2,Ni,adsorbate,0,4,0,0.00011473734903120203,0.49487255045329875,-0.9061119636098233,-0.9592834373307103,0.05317147372088704,-0.24160802364349387
canonical,CANONICAL — REPAIRED G2 OOF,6134,10768,PtS2,Re,adsorbate,0,0,4,2.6028640906362788,0.6353253867666828,0.3349102608410196,-0.6011272049431249,0.9360374657841445,-0.10853878657023142
canonical,CANONICAL — REPAIRED G2 OOF,6135,10769,MoSSe,Sn,adsorbate,4,0,3,1.0079396241701546,0.5541139616738103,-0.42556892502640925,-0.8082172061246683,0.38264828109825905,0.14180938402811671
canonical,CANONICAL — REPAIRED G2 OOF,6136,10770,PtSe2,Mg,adsorbate,4,4,2,0.00011473734903120203,1.3970522088492745,-0.9061119636098233,1.3412843252658406,-2.247396288875664,0.1363351742426555
canonical,CANONICAL — REPAIRED G2 OOF,6137,10772,Re4S8,P,interstitial,3,2,2,2.999957118529918,1.3282005769064322,0.5242489968849193,1.1657119285976556,-0.6414629317127363,0.49874130884806345
canonical,CANONICAL — REPAIRED G2 OOF,6138,10775,TiO2,Cd,adsorbate,0,2,2,6.027746556617569,1.0890268525776023,1.9679354505492146,0.5558163776057969,1.4121190729434177,1.4223737716674805
canonical,CANONICAL — REPAIRED G2 OOF,6139,10776,MoSSe,Lu,adsorbate,0,0,3,1.0079396241701546,0.9876386966939341,-0.42556892502640925,0.29727549745584236,-0.7228444224822517,-0.5177121364335133
canonical,CANONICAL — REPAIRED G2 OOF,6140,10778,P4,Ni,adsorbate,4,4,0,0.00016780636490238977,0.49487255045329875,-0.9060866596641924,-0.9592834373307103,0.05319677766651787,-0.35304999351501487
canonical,CANONICAL — REPAIRED G2 OOF,6141,10779,PtS2,Nb,interstitial,4,0,4,2.6028640906362788,0.7021696260983387,0.3349102608410196,-0.43067368086887625,0.7655839417098959,0.6218199800178139
canonical,CANONICAL — REPAIRED G2 OOF,6143,10782,P4,Sr,adsorbate,2,4,0,0.00016780636490238977,0.7274861283464328,-0.9060866596641924,-0.36611632980066444,-0.539970329863528,0.17454214506102833
canonical,CANONICAL — REPAIRED G2 OOF,6144,10785,TiO2,B,interstitial,1,2,1,6.027746556617569,1.4214595672602832,1.9679354505492146,1.4035233498414326,0.564412100707782,4.308098585005925
canonical,CANONICAL — REPAIRED G2 OOF,6145,10786,Pd2Se4,Br,adsorbate,4,0,0,3.3243902389665885,0.790787977276079,0.6789426143480564,-0.2046959390780192,0.8836385534260756,-0.1794071277858474
canonical,CANONICAL — REPAIRED G2 OOF,6146,10787,PtSe2,Be,interstitial,3,4,2,0.00011473734903120203,2.139946854760519,-0.9061119636098233,3.235673605143459,-4.141785568753282,-0.3317051792122201
canonical,CANONICAL — REPAIRED G2 OOF,6147,10788,PtSe2,Ta,adsorbate,2,4,4,0.00011473734903120203,0.9063896824525418,-0.9061119636098233,0.09008964354418762,-0.9962016071540108,-0.6080209414164228
canonical,CANONICAL — REPAIRED G2 OOF,6148,10789,P4,Ta,adsorbate,4,4,4,0.00016780636490238977,0.9063896824525418,-0.9060866596641924,0.09008964354418762,-0.99617630320838,-0.6722395925901581
canonical,CANONICAL — REPAIRED G2 OOF,6149,10794,P4,Be,interstitial,0,4,2,0.00016780636490238977,2.139946854760519,-0.9060866596641924,3.235673605143459,-4.141760264807652,0.9372095266977944
canonical,CANONICAL — REPAIRED G2 OOF,6150,10796,PtS2,Br,interstitial,0,0,0,2.6028640906362788,0.790787977276079,0.3349102608410196,-0.2046959390780192,0.5396061999190388,1.2122662570255205
canonical,CANONICAL — REPAIRED G2 OOF,6151,10797,MoSSe,Os,adsorbate,0,0,1,1.0079396241701546,0.7304036081966097,-0.42556892502640925,-0.35867672502917664,-0.06689219999723262,-0.7675442695617676
canonical,CANONICAL — REPAIRED G2 OOF,6152,10798,MoSSe,Mn,adsorbate,4,0,1,1.0079396241701546,0.897194107731093,-0.42556892502640925,0.06664082981198112,-0.49220975483839036,-0.335090852695489
canonical,CANONICAL — REPAIRED G2 OOF,6153,10799,NiSe2,Te,adsorbate,2,1,0,2.6096671735080035,0.6464068637753182,0.33815405265213966,-0.572869320240484,0.9110233728926236,0.9813912709554036
canonical,CANONICAL — REPAIRED G2 OOF,6154,10800,TiO2,Si,adsorbate,2,2,3,6.027746556617569,0.8542573481034612,1.9679354505492146,-0.04284836572730877,2.0107838162765233,-0.006484476320069266
canonical,CANONICAL — REPAIRED G2 OOF,6155,10801,MoSSe,B,interstitial,3,0,1,1.0079396241701546,1.4214595672602832,-0.42556892502640925,1.4035233498414326,-1.8290922748678418,0.4110881972985183
canonical,CANONICAL — REPAIRED G2 OOF,6156,10803,TiO2,Na,adsorbate,3,2,4,6.027746556617569,1.3186422768090078,1.9679354505492146,1.1413381612834443,0.8265972892657703,0.7772713858333404
canonical,CANONICAL — REPAIRED G2 OOF,6157,10805,PtSe2,Al,interstitial,2,4,2,0.00011473734903120203,1.3439302346257356,-0.9061119636098233,1.2058227237468677,-2.111934687356691,-0.4019019388573124
canonical,CANONICAL — REPAIRED G2 OOF,6158,10806,TiO2,Y,adsorbate,2,2,2,6.027746556617569,1.098536754345055,1.9679354505492146,0.5800667286617716,1.387868721887443,0.7237981557846069
canonical,CANONICAL — REPAIRED G2 OOF,6160,10808,PtSe2,Ru,adsorbate,3,4,1,0.00011473734903120203,0.5893441888992103,-0.9061119636098233,-0.7183797505032371,-0.18773221310658617,-0.132927099863688
canonical,CANONICAL — REPAIRED G2 OOF,6161,10809,Re4S8,Ti,adsorbate,2,2,3,2.999957118529918,0.7269204198923978,0.5242489968849193,-0.3675588923992218,0.8918078892841411,0.04036037127176906
canonical,CANONICAL — REPAIRED G2 OOF,6162,10811,Re4S8,Mn,adsorbate,4,2,1,2.999957118529918,0.897194107731093,0.5242489968849193,0.06664082981198112,0.4576081670729382,-0.7472839355468754
canonical,CANONICAL — REPAIRED G2 OOF,6163,10812,Re4S8,Os,adsorbate,0,2,1,2.999957118529918,0.7304036081966097,0.5242489968849193,-0.35867672502917664,0.882925721914096,0.8129370402432992
canonical,CANONICAL — REPAIRED G2 OOF,6164,10813,PtS2,Ag,adsorbate,1,0,3,2.6028640906362788,0.8291718164507014,0.3349102608410196,-0.1068167393110598,0.4417270001520794,-0.6857437292734783
canonical,CANONICAL — REPAIRED G2 OOF,6165,10815,MoSSe,Si,adsorbate,1,0,3,1.0079396241701546,0.8542573481034612,-0.42556892502640925,-0.04284836572730877,-0.3827205592991005,-0.16949868202209473
canonical,CANONICAL — REPAIRED G2 OOF,6166,10816,MoSSe,In,adsorbate,2,0,1,1.0079396241701546,0.8396893654330713,-0.42556892502640925,-0.07999687709715214,-0.3455720479292571,-0.849034070968627
canonical,CANONICAL — REPAIRED G2 OOF,6167,10819,TiO2,Os,adsorbate,1,2,1,6.027746556617569,0.7304036081966097,1.9679354505492146,-0.35867672502917664,2.3266121755783913,0.5152084032694502
canonical,CANONICAL — REPAIRED G2 OOF,6168,10820,NiSe2,As,adsorbate,4,1,4,2.6096671735080035,0.807382760865409,0.33815405265213966,-0.16237906372222102,0.5005331163743607,1.2407667636871338
canonical,CANONICAL — REPAIRED G2 OOF,6169,10821,NiSe2,Cs,adsorbate,2,1,2,2.6096671735080035,2.2812278726974276,0.33815405265213966,3.5959417095145505,-3.2577876568624107,-0.8010089397430418
canonical,CANONICAL — REPAIRED G2 OOF,6170,10824,MoSSe,C,adsorbate,2,0,0,1.0079396241701546,1.019916918998954,-0.42556892502640925,0.37958530900810106,-0.8051542340345104,-2.3225668133526614
canonical,CANONICAL — REPAIRED G2 OOF,6171,10826,TiO2,Mo,adsorbate,0,2,1,6.027746556617569,0.5901272463492673,1.9679354505492146,-0.7163829456439199,2.6843183961931345,-0.21447849734029267
canonical,CANONICAL — REPAIRED G2 OOF,6172,10827,P4,Cl,adsorbate,1,4,1,0.00016780636490238977,1.366370081682418,-0.9060866596641924,1.2630445733593785,-2.169131233023571,0.5134766101837159
canonical,CANONICAL — REPAIRED G2 OOF,6173,10829,Re4S8,V,interstitial,0,2,1,2.999957118529918,0.9443865713378703,0.5242489968849193,0.18698211594150124,0.33726688094341806,3.568856517473857
canonical,CANONICAL — REPAIRED G2 OOF,6174,10830,NiSe2,Co,adsorbate,0,1,4,2.6096671735080035,0.871060558416666,0.33815405265213966,-5.662161136034022e-16,0.3381540526521402,-0.9217134422796764
canonical,CANONICAL — REPAIRED G2 OOF,6175,10831,MoSSe,Ru,adsorbate,3,0,1,1.0079396241701546,0.5893441888992103,-0.42556892502640925,-0.7183797505032371,0.29281082547682785,0.44112428029378314
canonical,CANONICAL — REPAIRED G2 OOF,6176,10832,NiSe2,F,interstitial,3,1,3,2.6096671735080035,2.332329261190205,0.33815405265213966,3.7262507958437916,-3.3880967431916518,2.6721096833546953
canonical,CANONICAL — REPAIRED G2 OOF,6177,10833,Re4S8,K,adsorbate,1,2,0,2.999957118529918,1.0474386337929054,0.5242489968849193,0.4497659756160274,0.07448302126889195,-0.17920939127604174
canonical,CANONICAL — REPAIRED G2 OOF,6178,10834,NiSe2,Cr,interstitial,4,1,1,2.6096671735080035,0.9251881178406561,0.33815405265213966,0.13802585451799834,0.20012819813414132,-0.20663648827615777
canonical,CANONICAL — REPAIRED G2 OOF,6179,10835,PtSe2,Cl,adsorbate,0,4,1,0.00011473734903120203,1.366370081682418,-0.9061119636098233,1.2630445733593785,-2.1691565369692016,0.20127860705057776
canonical,CANONICAL — REPAIRED G2 OOF,6180,10837,MoSSe,Mg,adsorbate,3,0,2,1.0079396241701546,1.3970522088492745,-0.42556892502640925,1.3412843252658406,-1.7668532502922498,-0.041303833325703865
