evidence_tier,evidence_label,sample_index,raw_row_id,host,host_family,dopant,impurity_series,defecttype,site,natoms,target_eV,target_decile,pair_absolute_error_eV,extension_factor,abs_conv2,nonpathological_eligible,high_error_interstitial_pool_rank,bottom_quartile_adsorbate_pool_rank,xf_gt_2_pathology_rank,top_1pct_abs_conv2_pathology_rank,provenance_missing
canonical,CANONICAL — REPAIRED G2 OOF,3486,6131,Nb4C3,carbide_mxene_like,Pd,4d,adsorbate,ads2,113,-0.31887904500016,1,0.2633787026499865,0.9574863713930524,6.96025e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3487,6137,Mo2CO2,carbide_mxene_like,P,main_group,adsorbate,ads0,81,1.4065016099999603,3,0.07328550128238831,1.018621556616232,0.0233778,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3488,6139,As2,elemental_hydrogenated,Re,5d,adsorbate,ads2,19,5.1162236700000046,8,1.332723475450444,0.8784580363197364,0.0241220999999999,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3489,6141,Nb4C3,carbide_mxene_like,Ca,main_group,adsorbate,ads0,113,-0.2452420525001051,1,0.430863790933943,0.9454991450417468,8.478649999999999e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3490,6142,Mo2CO2,carbide_mxene_like,Ca,main_group,interstitial,int0,81,12.711793427499956,9,0.1668620061548296,2.7136012555745266,0.0184102,0,,,283,,0
canonical,CANONICAL — REPAIRED G2 OOF,3491,6146,As2,elemental_hydrogenated,P,main_group,interstitial,int1,19,2.7256574600000043,6,0.04588413545898007,1.1184948116633782,0.000729316,1,2806,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3492,6147,Nb2CO2,carbide_mxene_like,Cu,3d,adsorbate,ads2,81,2.054066172499992,4,0.030735484023429294,0.9861624133609684,8.456540000000002e-05,1,,864,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3493,6149,BiITe,halide_halochalcogenide,Xe,main_group,interstitial,int1,28,5.819103499999996,8,0.9648936000976525,1.547190611033345,0.00228277,1,530,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3494,6154,As2,elemental_hydrogenated,Ca,main_group,interstitial,int1,19,3.089993067500002,6,0.2529026787310773,1.2547889754252668,0.00115881,1,1879,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3495,6156,Nb2CO2,carbide_mxene_like,Sc,3d,interstitial,int0,81,8.324038195000018,9,1.485996556892072,1.3164043628616144,0.00262408,1,294,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3496,6157,Nb2CO2,carbide_mxene_like,B,main_group,interstitial,int1,81,4.718981817500005,8,0.7766853125256397,1.0444082038480853,0.000558726,1,693,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3497,6159,Bi2I6,halide_halochalcogenide,Re,5d,interstitial,int3,33,5.015057070000005,8,1.0954537222216842,1.0646762263521634,0.0793922,1,443,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3498,6167,Nb2CO2,carbide_mxene_like,Cr,3d,adsorbate,ads1,81,2.1760661650000177,5,0.11013579848390442,0.9388962996822678,0.00242707,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3499,6168,Nb2CO2,carbide_mxene_like,Ba,main_group,adsorbate,ads1,81,-2.6796757399999787,0,0.07611783147218931,0.9094584373954976,0.000374153,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3500,6172,As2,elemental_hydrogenated,Pb,main_group,interstitial,int1,19,2.5195516649999963,5,2.6914230282983436,2.038835453032997,0.0691057,0,,,36,,0
canonical,CANONICAL — REPAIRED G2 OOF,3501,6178,Nb2CO2,carbide_mxene_like,Y,4d,adsorbate,ads0,81,0.9007618999999388,3,0.2877535247284547,0.9407724724363484,3.62835e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3502,6180,Mo2CO2,carbide_mxene_like,W,5d,adsorbate,ads0,81,6.167993474999981,8,0.10701091190187473,0.987046218064624,0.0281195999999999,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3503,6182,Nb4C3,carbide_mxene_like,V,3d,adsorbate,ads2,113,1.672121299999942,4,0.37757779528497615,0.9472158009015558,3.94981e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3504,6185,Mo2CO2,carbide_mxene_like,Li,main_group,adsorbate,ads1,81,-1.9736001200000703,0,0.2886331372936308,0.9827515690894364,0.00616915,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3505,6186,Nb4C3,carbide_mxene_like,Li,main_group,interstitial,int1,113,6.3018953599998335,9,0.8888528547218462,1.0755627670695866,0.000255313,1,587,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3506,6187,C2H2,elemental_hydrogenated,Li,main_group,adsorbate,ads1,65,1.640125440000021,4,0.5320717557654018,1.0802199874445548,0.00308392,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3507,6188,As2,elemental_hydrogenated,Hg,5d,adsorbate,ads2,19,0.0577431250000009,1,0.1381787728881827,1.1939652264080245,0.000300809,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3508,6201,Nb4C3,carbide_mxene_like,W,5d,adsorbate,ads0,113,4.9088108349998025,8,0.3309423733909158,0.9196692581341924,0.00108971,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3509,6203,As2,elemental_hydrogenated,Li,main_group,adsorbate,ads0,19,0.5790220600000009,2,0.3047746520867929,0.9940928709813904,0.016802,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3510,6206,Bi2I6,halide_halochalcogenide,Ta,5d,adsorbate,ads0,33,4.1171428900000056,7,1.3376987237695257,0.9766761526982808,0.322274,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3511,6207,Bi2I6,halide_halochalcogenide,Xe,main_group,interstitial,int4,33,1.4243313600000098,3,0.68212992654479,1.134074202128164,0.0002355859999999,1,820,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3512,6208,Nb2CO2,carbide_mxene_like,Fe,3d,adsorbate,ads1,81,2.5802092900000115,5,0.01232818266968927,0.902710960122583,0.00325006,1,,370,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3513,6209,C2H2,elemental_hydrogenated,P,main_group,adsorbate,ads0,65,3.476993660000001,7,0.4055322608679188,1.1897866459084736,0.0180585,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3514,6213,Nb4C3,carbide_mxene_like,Cl,main_group,adsorbate,ads1,113,-2.971197200000039,0,0.3365011932251365,0.9895904220397946,5.63846e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3515,6214,C2H2,elemental_hydrogenated,Cl,main_group,adsorbate,int1,65,0.6490541900000393,2,0.47573314062740213,1.7370816301666243,6.46842e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3517,6219,C2H2,elemental_hydrogenated,Ir,5d,adsorbate,ads2,65,6.849370732500043,9,0.09897877235600028,1.1483213309959472,7.60288e-06,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3518,6221,Mo2CO2,carbide_mxene_like,Ir,5d,adsorbate,ads2,81,4.4923323624999885,7,0.22894868913575372,0.9961853474714912,0.0146543999999999,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3519,6227,Nb4C3,carbide_mxene_like,Ru,4d,adsorbate,ads2,113,0.8900894349998492,3,0.9222739511543256,1.2532506966586423,7.566409999999999e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3520,6230,As2,elemental_hydrogenated,Al,main_group,adsorbate,ads0,19,2.1972555724999974,5,0.12011667174316143,1.0251797464123826,0.00125535,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3521,6234,C2H2,elemental_hydrogenated,Rh,4d,adsorbate,ads2,65,5.157649050000032,8,0.18270731950076424,1.0792546862123171,0.000155539,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3522,6237,Mo2CO2,carbide_mxene_like,Rh,4d,adsorbate,ads2,81,3.415194949999943,6,0.3817634200011639,1.0144602634613151,0.00455257,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3523,6241,Nb4C3,carbide_mxene_like,P,main_group,adsorbate,ads0,113,-0.5381346500000781,1,0.23206313014839353,0.9572078261584984,5.28075e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3524,6245,Nb4C3,carbide_mxene_like,Al,main_group,interstitial,int1,113,3.4262421224999566,6,6.891258945615277,1.2719036039961236,0.00699231,1,11,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3525,6246,Mo2CO2,carbide_mxene_like,Al,main_group,adsorbate,ads1,81,-0.1521670875000613,1,0.1337518635344846,1.0010959260633725,0.00530397,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3526,6247,C2H2,elemental_hydrogenated,Al,main_group,adsorbate,ads1,65,3.355450832500025,6,0.767897808208033,1.4211490882381992,0.00385305,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3527,6251,Nb4C3,carbide_mxene_like,Ta,5d,adsorbate,ads0,113,8.126674169999937,9,3.9940547890490095,1.216452370714216,0.00364755,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3528,6253,C2H2,elemental_hydrogenated,W,5d,adsorbate,ads0,65,8.759771905000013,9,0.33531530862550163,1.0361431488084838,0.000483662,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3529,6260,Nb4C3,carbide_mxene_like,Be,main_group,interstitial,int1,113,3.65125304499988,7,3.4850136633741435,1.1495363087448152,8.256850000000001e-05,1,66,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3530,6263,As2,elemental_hydrogenated,F,main_group,interstitial,ads2,19,-0.0098065175000039,1,0.506987217802128,1.1075026723723724,0.00269766,1,1121,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3531,6269,Nb2CO2,carbide_mxene_like,Mn,3d,interstitial,int0,81,9.272604002499984,9,0.5009117264990071,1.2956648808913347,0.00126891,1,1131,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3532,6272,Nb4C3,carbide_mxene_like,Mg,main_group,adsorbate,ads2,113,0.2185325649998164,1,0.07068514549517871,0.996702679606922,3.5199899999999995e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3533,6274,C2H2,elemental_hydrogenated,Mg,main_group,adsorbate,int2,65,13.069253875000026,9,0.4275798332519791,2.2282389613248466,4.80219e-05,0,,,217,,0
canonical,CANONICAL — REPAIRED G2 OOF,3534,6276,C2H2,elemental_hydrogenated,Hf,5d,adsorbate,ads2,65,6.338757110000044,9,0.40509216749629395,1.244796464838848,0.000526762,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3535,6280,Nb4C3,carbide_mxene_like,Ni,3d,adsorbate,ads1,113,0.636842814999822,2,0.039542349261042276,0.9443672708502836,0.0001616679999999,1,,1089,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3536,6281,C2H2,elemental_hydrogenated,V,3d,adsorbate,ads2,65,5.238396269999994,8,0.05568657609130234,1.2076595581871934,5.34955e-05,1,,1507,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3537,6284,Bi2I6,halide_halochalcogenide,Li,main_group,interstitial,int1,33,0.1429576000000036,1,1.5350603183532752,1.1394389970663024,0.0076867,1,278,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3538,6288,As2,elemental_hydrogenated,Be,main_group,adsorbate,ads0,19,3.652711955000004,7,0.16657885639770909,0.9548589710370586,0.0117197999999999,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3539,6289,As2,elemental_hydrogenated,Ta,5d,interstitial,int1,19,3.663604990000005,7,0.009295240396733462,1.1601984000328829,6.1787e-05,1,2972,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3540,6294,Nb4C3,carbide_mxene_like,O,main_group,interstitial,int2,113,4.007276654999829,7,1.3481296293324467,1.0130078276580643,0.00624082,1,337,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3541,6295,C2H2,elemental_hydrogenated,Cs,main_group,adsorbate,ads0,65,0.5345316650000088,2,0.3055092571649082,1.0054355827838566,0.0178421,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3542,6298,Mo2CO2,carbide_mxene_like,Cs,main_group,adsorbate,ads0,81,-2.797562534999963,0,0.25037186880123263,0.977861411068028,0.00153816,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3543,6301,As2,elemental_hydrogenated,Cs,main_group,adsorbate,ads1,19,-0.9198864850000004,0,0.2839780894323727,0.980799091333722,0.000903719,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3544,6304,Nb4C3,carbide_mxene_like,Co,3d,adsorbate,ads2,113,0.915223875000013,3,0.05130306716157307,0.9580732920661996,4.528e-05,1,,1392,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3545,6309,Nb4C3,carbide_mxene_like,Cr,3d,interstitial,int2,113,7.421721154999952,9,0.35209113900639544,1.0257612915418548,0.00457265,1,1533,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3546,6310,Mo2CO2,carbide_mxene_like,Cr,3d,adsorbate,ads2,81,1.4728820449999578,4,0.9711797363451726,1.0213546069052677,0.108691,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3547,6312,Mo2CO2,carbide_mxene_like,Ba,main_group,adsorbate,ads2,81,-4.180992479999971,0,0.3887766558727739,0.971398966755456,0.0129302,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3548,6314,C2H2,elemental_hydrogenated,Ba,main_group,adsorbate,ads2,65,1.7107638499999926,4,0.06409247896424075,1.1127657098603976,0.00489655,1,,1716,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3549,6317,Nb4C3,carbide_mxene_like,Cu,3d,interstitial,int1,113,4.641568342499872,8,3.3695581757496393,1.2648342753266275,9.29521e-05,1,71,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3550,6318,Mo2CO2,carbide_mxene_like,Cu,3d,adsorbate,ads1,81,1.450091422499972,3,0.05356722980563111,0.9776289921397486,0.00282387,1,,1456,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3551,6319,C2H2,elemental_hydrogenated,Cu,3d,adsorbate,ads1,65,3.299055012500012,6,0.4281243408081177,1.183454275001636,4.50809e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3552,6320,C2H2,elemental_hydrogenated,Au,5d,adsorbate,int2,65,16.1103054325,9,1.315212849797362,3.293912424910292,0.00800709,0,,,90,,0
canonical,CANONICAL — REPAIRED G2 OOF,3553,6322,Nb4C3,carbide_mxene_like,Au,5d,adsorbate,ads2,113,-0.6026974575000983,1,0.8977497474628668,0.9798907399046752,6.770100000000001e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3554,6326,Nb2CO2,carbide_mxene_like,K,main_group,interstitial,int0,81,14.655944099999974,9,3.5470335393920642,1.3694439734398125,0.0132024,1,61,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3555,6327,Nb4C3,carbide_mxene_like,H,main_group,interstitial,int1,113,2.858201487499999,6,0.6987888650482166,1.0198299316820505,5.1392200000000006e-05,1,799,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3556,6332,BiITe,halide_halochalcogenide,Lu,f_block_other,adsorbate,ads2,28,2.402635874999993,5,0.7091904308929373,0.8995664461285761,0.00179405,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3557,6333,As2,elemental_hydrogenated,Cu,3d,adsorbate,ads0,19,2.3335364825,5,0.10782203738586427,0.9346875971399328,0.029606,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3558,6334,C2H2,elemental_hydrogenated,Sb,main_group,adsorbate,int1,65,15.520782630000026,9,0.48178784087649085,3.6283281670939775,0.00428977,0,,,212,,0
canonical,CANONICAL — REPAIRED G2 OOF,3559,6336,Nb4C3,carbide_mxene_like,Sb,main_group,adsorbate,ads1,113,-1.6878567600001722,0,0.0779589748631091,0.9727639730795856,0.00509152,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3560,6338,Nb2CO2,carbide_mxene_like,V,3d,adsorbate,ads0,81,3.18435103,6,0.06218594013854961,0.9773742456682992,2.44774e-05,1,,1671,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3561,6340,C2H2,elemental_hydrogenated,Zn,3d,interstitial,int0,65,18.652046440000014,9,4.026860473508314,1.0603231272093776,0.00969927,1,49,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3562,6341,Mo2CO2,carbide_mxene_like,Zn,3d,interstitial,int0,81,11.615967759999954,9,4.118348607930862,2.1312387202768983,0.00823577,0,,,26,,0
canonical,CANONICAL — REPAIRED G2 OOF,3564,6344,Nb4C3,carbide_mxene_like,Zn,3d,adsorbate,ads0,113,0.2961872599999744,2,0.15389929041074102,0.9778663749118964,1.93194e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3566,6354,BiITe,halide_halochalcogenide,Ge,main_group,adsorbate,ads2,28,1.8564636249999955,4,2.866887285278316,1.1005358566188674,0.245982,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3567,6359,As2,elemental_hydrogenated,Zn,3d,interstitial,int1,19,2.997667429999999,6,0.13216579143554785,1.1652888973511295,0.0008671719999999,1,2377,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3568,6360,C2H2,elemental_hydrogenated,Zr,4d,adsorbate,ads2,65,6.077688385000013,8,0.6398703346154919,1.0615987282355106,0.00543154,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3569,6363,BiITe,halide_halochalcogenide,W,5d,interstitial,int3,28,5.936221405000002,8,1.9925382575695822,1.0696833647464303,0.0040043,1,180,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3570,6364,Mo2CO2,carbide_mxene_like,Te,main_group,interstitial,int0,81,17.481556570000016,9,0.027171457343733607,3.014474887116384,0.00215085,0,,,314,,0
canonical,CANONICAL — REPAIRED G2 OOF,3571,6365,Nb4C3,carbide_mxene_like,Te,main_group,adsorbate,ads0,113,-1.713827630000134,0,0.31245134262559837,0.9569411791475462,3.50664e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3572,6370,As2,elemental_hydrogenated,B,main_group,adsorbate,ads2,19,1.6538338575000004,4,0.7758066740399165,1.329206139571084,0.00144401,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3573,6372,Nb2CO2,carbide_mxene_like,P,main_group,adsorbate,ads2,81,3.926092970000009,7,0.3745776291949552,0.9660661100687288,9.44201e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3574,6375,Nb2CO2,carbide_mxene_like,Ag,4d,adsorbate,ads2,81,1.6704886075000345,4,0.03125513753696074,1.0492843086685957,8.4043e-05,1,,878,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3575,6380,Nb4C3,carbide_mxene_like,Se,main_group,adsorbate,ads1,113,-3.0374232566667496,0,0.013400915892213483,0.9691367181942344,7.64887e-05,1,,412,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3576,6382,C2H2,elemental_hydrogenated,O,main_group,adsorbate,int2,65,2.7016768650000245,5,0.35440232314516606,1.6928474957456414,0.209025,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3577,6383,As2,elemental_hydrogenated,Te,main_group,interstitial,int1,19,5.828857239999996,8,0.054794129648433554,1.1858674608594684,0.00468806,1,2761,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3578,6385,Mo2CO2,carbide_mxene_like,S,main_group,adsorbate,ads2,81,-1.7671387900000692,0,3.1618045080786823,1.1363058598126088,0.000114091,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3579,6389,Nb2CO2,carbide_mxene_like,Hf,5d,adsorbate,ads0,81,3.1947360999999703,6,0.833901786047393,0.9523302193811576,6.95177e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3580,6391,Nb2CO2,carbide_mxene_like,Mg,main_group,interstitial,int0,81,9.377204334999998,9,0.36814824369140453,1.3453550020214189,0.00027502,1,1483,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3581,6392,BiITe,halide_halochalcogenide,Re,5d,interstitial,int3,28,5.722702230000002,8,2.1464485774273703,1.0460635838368175,0.00175288,1,161,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3582,6396,Nb4C3,carbide_mxene_like,Mo,4d,adsorbate,ads0,113,5.387510259999832,8,0.5250205596824493,0.92048539955319,0.0282726,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3584,6400,Bi2I6,halide_halochalcogenide,Xe,main_group,interstitial,int1,33,1.5848114700000044,4,1.387256601365352,1.3302347676052169,0.000835241,1,325,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3585,6401,As2,elemental_hydrogenated,Mo,4d,interstitial,int1,19,3.4412653299999967,6,0.3893449160290494,1.1640809202211455,0.000449256,1,1409,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3586,6403,C2H2,elemental_hydrogenated,B,main_group,adsorbate,int2,65,6.082476377499997,8,0.905156850827634,1.5323726953064598,0.000734441,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3587,6409,Nb4C3,carbide_mxene_like,Mn,3d,adsorbate,ads2,113,1.255118432500021,3,0.06250578448976718,0.968755500980144,0.0682216,1,,1676,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3588,6417,Nb4C3,carbide_mxene_like,Os,5d,adsorbate,ads1,113,7.939975769999981,9,3.5850344018969533,0.930359394783731,0.0457376999999999,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3589,6418,As2,elemental_hydrogenated,Sn,main_group,interstitial,int1,19,6.007418695000008,8,1.1914573340686117,1.3196918362397658,0.192185,1,391,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3590,6422,Nb2CO2,carbide_mxene_like,Pt,5d,adsorbate,ads1,81,4.01219840749998,7,0.10396810278196256,0.9444892783334876,0.00138646,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3591,6430,As2,elemental_hydrogenated,H,main_group,adsorbate,ads1,19,0.8935620274999979,3,0.19972496361938685,1.5976401191737308,0.00246496,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3592,6439,Nb2CO2,carbide_mxene_like,Rh,4d,adsorbate,ads0,81,4.460972840000012,7,0.09643549282469532,0.998543344251842,0.00113382,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3594,6445,Bi2I6,halide_halochalcogenide,Sn,main_group,adsorbate,ads0,33,-1.0129066749999869,0,2.7903345867584095,1.0091977621973145,0.58653,0,,,,58,0
canonical,CANONICAL — REPAIRED G2 OOF,3595,6447,Nb2CO2,carbide_mxene_like,Ir,5d,adsorbate,ads0,81,6.380987252499987,9,0.14598759582274123,0.9893806764012156,0.000251706,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3596,6449,As2,elemental_hydrogenated,Sr,main_group,adsorbate,ads0,19,0.841540137500006,2,0.00706096532897349,0.9651281650533756,0.00333249,1,,220,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3597,6452,As2,elemental_hydrogenated,Fe,3d,adsorbate,ads2,19,2.1104748200000056,5,0.010303253990484151,0.9578942932560214,0.0109884,1,,314,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3598,6457,C2H2,elemental_hydrogenated,Sr,main_group,adsorbate,ads1,65,1.608405947500019,4,0.015408158117084403,1.205348866961769,0.0043038999999999,1,,461,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3599,6462,Nb2CO2,carbide_mxene_like,F,main_group,interstitial,int0,81,3.560293762500001,7,0.3453491614410411,1.0655855633444355,0.000848448,1,1555,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3600,6463,Nb4C3,carbide_mxene_like,B,main_group,interstitial,int2,113,5.045486497499862,8,0.26386160888441523,1.0101292491376042,0.0010900999999999,1,1847,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3601,6465,As2,elemental_hydrogenated,Si,main_group,interstitial,int1,19,2.4842526150000044,5,0.17989428517699757,1.1559325833828322,5.38725e-05,1,2173,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3602,6467,BiITe,halide_halochalcogenide,Ca,main_group,adsorbate,ads0,28,-1.961902872500007,0,1.7415094532342599,0.994002745076794,0.129313,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3603,6470,Nb2CO2,carbide_mxene_like,Hg,5d,adsorbate,ads1,81,0.2111054249999986,1,0.06091157710571429,1.2191549088173594,0.000990129,1,,1643,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3604,6474,As2,elemental_hydrogenated,Xe,main_group,adsorbate,ads0,19,0.0949386000000052,1,0.004063451226811843,1.238809678823344,0.000453791,1,,136,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3605,6475,Mo2CO2,carbide_mxene_like,Xe,main_group,adsorbate,ads1,81,-0.020441309999982,1,0.05746720593019378,1.1943895267772675,0.000849712,1,,1553,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3606,6477,C2H2,elemental_hydrogenated,Xe,main_group,adsorbate,ads1,65,0.0568377100000097,1,0.008666364096669987,1.545267910166445,0.00214525,1,,260,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3607,6478,C2H2,elemental_hydrogenated,Na,main_group,interstitial,int0,65,17.69984399666666,9,0.12408792366861476,1.0260419071526925,0.00144688,1,2414,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3608,6479,Mo2CO2,carbide_mxene_like,Na,main_group,interstitial,int0,81,6.616451066666603,9,1.6526081145467755,1.3707759973234384,0.00560782,1,238,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3609,6482,Mo2CO2,carbide_mxene_like,Si,main_group,interstitial,int0,81,12.137130604999928,9,3.8204640019115494,1.6909038801421978,0.00474766,1,52,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3610,6483,Nb4C3,carbide_mxene_like,Si,main_group,adsorbate,ads0,113,0.9045906249999708,3,0.4648039524078077,0.9662614883050898,8.94725e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3611,6486,As2,elemental_hydrogenated,Rb,main_group,adsorbate,ads0,19,-0.3485308950000019,1,0.1691983873791485,0.990618031353681,0.0500723,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3612,6488,As2,elemental_hydrogenated,Ag,4d,adsorbate,ads1,19,1.261260357500008,3,0.02995225489228104,0.9947908475961592,0.00463051,1,,852,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3613,6491,As2,elemental_hydrogenated,K,main_group,adsorbate,ads2,19,-0.6608463299999972,0,0.07217345364196492,1.0191256573166092,1.74741e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3614,6493,Nb4C3,carbide_mxene_like,Tl,main_group,adsorbate,ads0,113,-0.1993381150001916,1,0.18111833260112675,0.9786600400742648,2.88803e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3615,6496,As2,elemental_hydrogenated,Tl,main_group,interstitial,int1,19,6.062798824999998,8,0.5029498665588399,1.2684900777553958,0.182123,1,1128,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3616,6497,C2H2,elemental_hydrogenated,F,main_group,adsorbate,int2,65,-0.3124699574999648,1,0.4813411218218642,1.5640856975022528,0.00204178,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3617,6503,C2H2,elemental_hydrogenated,Ag,4d,adsorbate,ads0,65,2.434555997500014,5,0.12826584781129347,1.0505660563581274,0.00139486,1,,,,,0
