model,family,regime,split_id,seed,manifest_path,manifest_sha256,prediction_path,git_commit,config_sha256,expected_config_path,controlled_output_dir,validation_mae,validation_rmse,validation_bias,validation_spearman,validation_r2,test_mae,test_rmse,test_bias,test_spearman,test_r2
schnet,schnet,host_cv,host_cv5_f2,342,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/host_cv5_f2/seed342/run_manifest.json,b30c7eb30ddba756280f93686027e39ef77cce0de7c874336cc23f246a05429f,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/host_cv5_f2/seed342/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,130db0e392b0f882440cb64b3c1cfece6d7772405b71c6397c8b6185838e7a5e,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/host_cv5_f2_seed342.yaml,baselines/schnet/host_cv5_f2/seed342,8.083727377303411,11.524729506929626,7.510002355003891,0.18585261180120136,-10.148578250124242,5.115902322631235,9.234675027842304,4.502242716347099,0.4212364621844029,-6.368919791878877
schnet,schnet,host_cv,host_cv5_f2,343,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/host_cv5_f2/seed343/run_manifest.json,206fe68393efbc7d1a0151fe8cbd826d6020cd10ccfcf001d73d49c8595c4ac1,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/host_cv5_f2/seed343/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,94e6ff76ab6838fdfc4cce4bcf886a0f65be7d190ba62d153597615bb2405aaf,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/host_cv5_f2_seed343.yaml,baselines/schnet/host_cv5_f2/seed343,6.1281013169301435,8.767897668291806,3.9822205826105876,0.0911216321424638,-5.452811064252945,6.910755325525158,9.604784138458946,3.3501444961722826,0.07151317512730178,-6.971422221121564
schnet,schnet,host_cv,host_cv5_f2,344,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/host_cv5_f2/seed344/run_manifest.json,67ca6fda29f883c1fb350f3a2ff8aac0fc5ad63763cdcc6c99eb4d92475ab78d,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/host_cv5_f2/seed344/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,0048b373f2a0144ec883cac517abace4e0e2b19c709c3a56116fc3d9f98b0b59,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/host_cv5_f2_seed344.yaml,baselines/schnet/host_cv5_f2/seed344,5.338213064907482,7.134090065167666,1.1688849822847616,0.27977577164109174,-3.2720387181801467,5.4643946040683895,8.28890158694149,3.409430590909716,0.19070785357499365,-4.936829300854386
schnet,schnet,host_cv,host_cv5_f3,342,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/host_cv5_f3/seed342/run_manifest.json,4b09ad49f25fa73fff7feb065dd73f5e45bb8645f290b3b58b63e6d25fd5a82a,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/host_cv5_f3/seed342/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,506de31a596742a54a59b16d271b3a3f04c7cb2ce1439af7a583eed24eaabac6,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/host_cv5_f3_seed342.yaml,baselines/schnet/host_cv5_f3/seed342,7.2507920561809955,13.583893110732987,6.4160324529255925,0.4386651951361891,-15.067109813482755,10.589079528087167,23.691743734495418,9.293034613394171,0.28807999341210855,-46.114225603553045
schnet,schnet,host_cv,host_cv5_f3,343,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/host_cv5_f3/seed343/run_manifest.json,b01bc481d6585a523afd2377407207f4b91c8ddf4c47514a1ec353c54fe25c24,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/host_cv5_f3/seed343/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,075ce4b0950cdcc9c91147e3eda1e4464476d337964d4650aa3bf02de7e4cac3,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/host_cv5_f3_seed343.yaml,baselines/schnet/host_cv5_f3/seed343,2.683417982340053,3.524974168993926,0.6447957364422385,0.3486035891742138,-0.08193489625413108,3.0854741517765882,4.37885448323275,1.0633248035118208,0.1982943145789961,-0.6094557122909166
schnet,schnet,host_cv,host_cv5_f3,344,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/host_cv5_f3/seed344/run_manifest.json,1d6f011eef1d982158fd17c88a8b3bdc9ad7ec81fd3023fe1186f8cd65706914,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/host_cv5_f3/seed344/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,ce4fd5bbd62a0e45cf706d8b13b3ff82885dc4530d887f165943617ebfc3cf9a,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/host_cv5_f3_seed344.yaml,baselines/schnet/host_cv5_f3/seed344,3.8637222118097254,4.729559430380867,1.0323115012561812,0.37977565701720317,-0.9477383932868091,4.530597671840157,5.933174866697506,2.245959828187126,0.23819739951346466,-1.954828649126143
schnet,schnet,host_cv,host_cv5_f4,342,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/host_cv5_f4/seed342/run_manifest.json,d6a47d0716b2c1c9e826fe3574ac5f27e619682c367fb4894a5ce129304c9962,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/host_cv5_f4/seed342/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,d67de0ada0c965a550d364ff43dc6061eec74e35ab2de9d7b56822f029c60c1e,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/host_cv5_f4_seed342.yaml,baselines/schnet/host_cv5_f4/seed342,3.073739483594817,4.535459223859556,2.711802698155746,0.558577884917739,-1.6897431237100036,26.37980331369546,56.496829502560054,26.04633697124442,0.3221894302869889,-276.93126512457474
schnet,schnet,host_cv,host_cv5_f4,343,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/host_cv5_f4/seed343/run_manifest.json,5340eac6feb82aceb40630f96f98d927792215cc660e025ac03c7bf4950ed64b,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/host_cv5_f4/seed343/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,dc98464f6a14fdd1c12b3aa6d33aea1d29e74e3e42aa2d4b118b264725fc9c62,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/host_cv5_f4_seed343.yaml,baselines/schnet/host_cv5_f4/seed343,1.858071886356119,2.6949157887208175,1.3945701762189553,0.7034412689347717,0.05036072012237214,6.376740070963813,10.029484139129952,3.507462832706406,0.365670868231261,-7.758836968032462
schnet,schnet,host_cv,host_cv5_f4,344,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/host_cv5_f4/seed344/run_manifest.json,7a35ff53f470ba1ff35a3717bf36f7e448e13c90318ddf74fdef9a09c860ec12,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/host_cv5_f4/seed344/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,7c70d348d6bee872a696adaf4881b1c2d5da1edd8c56167c39d63f92da4d702c,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/host_cv5_f4_seed344.yaml,baselines/schnet/host_cv5_f4/seed344,3.3991451582881047,5.131365283340289,3.1230782870856055,0.49438700345447967,-2.442977111782388,7.137826013775834,11.556741576741612,0.034981581305673685,0.22059690580546287,-10.629473541033917
schnet,schnet,id_cv,id_cv5_f0,342,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/id_cv5_f0/seed342/run_manifest.json,cf4033fdd4a8ae4d95453f680d673d3acca09b89ebc860b7616d5af612f2a73d,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/id_cv5_f0/seed342/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,fee1d028e888467bfb4436db9c063e514023665e8843618490c39f1104f647b8,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/id_cv5_f0_seed342.yaml,baselines/schnet/id_cv5_f0/seed342,0.6087561352416408,1.8899347043208705,0.021331484256594608,0.9486464043051519,0.6370318798381022,0.5841567869708406,1.46518188770343,0.00474091231668945,0.9489463524211953,0.7804180984310374
schnet,schnet,id_cv,id_cv5_f1,342,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/id_cv5_f1/seed342/run_manifest.json,fea8225ce7f64c4ad8045d4ebaa98ffdcf7e6f18d0afd36bf44dd953e6dff00b,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/id_cv5_f1/seed342/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,4e12a15455c996553a2d41052ed790c2c19f825a08950009153dae3b8595845c,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/id_cv5_f1_seed342.yaml,baselines/schnet/id_cv5_f1/seed342,0.5619589507663912,0.9429851372550896,-0.011068924043278043,0.9493602833189269,0.911582128007052,0.587551742311098,1.655548631628903,0.017477160365796652,0.947814299410348,0.721478472917071
schnet,schnet,id_cv,id_cv5_f2,342,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/id_cv5_f2/seed342/run_manifest.json,c928540931d20c68569b1c6b372381c1031e488cbd1c3ad18d943a1c4fde58da,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/id_cv5_f2/seed342/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,0f9acb1933f2ec185b8d13cd69591da5c769d0f6d89e88a839d8f887dd4adf66,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/id_cv5_f2_seed342.yaml,baselines/schnet/id_cv5_f2/seed342,0.5684073649451574,1.034451822171456,-0.0018894346777012705,0.9536228708891519,0.9024199386028724,0.541813009898312,0.9482024688955669,-0.02166790306287212,0.9548757469956043,0.91060102768221
schnet,schnet,id_cv,id_cv5_f3,342,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/id_cv5_f3/seed342/run_manifest.json,ce8c3c4d28ce12acd0e66ab5efc98a1869bec859210616113af6d969f4354a16,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/id_cv5_f3/seed342/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,a59ef20ae259c795a246bc91f5d6f11155f14db9d7a633219a172c2cedff49db,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/id_cv5_f3_seed342.yaml,baselines/schnet/id_cv5_f3/seed342,0.5799419683167449,1.1706737577241957,-0.07388422023175774,0.9505708536827241,0.8707612817393091,0.5730958219767892,1.0473948399204445,-0.051201552657688304,0.9561853240426481,0.8999628272736715
schnet,schnet,id_cv,id_cv5_f4,342,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/id_cv5_f4/seed342/run_manifest.json,4e3a77cfe95174b789de86003733de7b5bc3e665311a3429adc975344eb01c32,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/id_cv5_f4/seed342/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,7953b175e17a9475ba0f3076f6e2ef8c3e436481f22a9e9b12a4b1c4d03f5953,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/id_cv5_f4_seed342.yaml,baselines/schnet/id_cv5_f4/seed342,0.5735729289246063,1.2616995127524964,-0.029996691679979134,0.9449963342231541,0.8371734092704106,0.5699461390562889,1.123162581335674,-0.07815388418339264,0.9503897948449668,0.8810385830232992
schnet,schnet,id_repeat,id_repeat_s42,342,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/id_repeat_s42/seed342/run_manifest.json,a61ec2cff820f9b3ead46703b2e153f9ad3a5aa8df67ffcb125afccbdefd7f3b,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/id_repeat_s42/seed342/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,f55c7c99b49738418e67c8ae13adcdb83dd6aafdf3bec770c5b3db0f1863519a,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/id_repeat_s42_seed342.yaml,baselines/schnet/id_repeat_s42/seed342,0.5296851533579908,1.0583463522180754,-0.053105683501540095,0.9524731093237446,0.9018065046582086,0.6187985845079477,2.622972533160702,0.09003509352855814,0.9555744232637114,0.32801928234347855
schnet,schnet,id_repeat,id_repeat_s43,342,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/id_repeat_s43/seed342/run_manifest.json,9df209289c8e65cf9ffbf1da56b2950349a821c767dc8aa01134e5d52a257259,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/id_repeat_s43/seed342/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,3aefcff0753daa94869607947e02decab72ede9188a4a13f502608c109a99b9d,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/id_repeat_s43_seed342.yaml,baselines/schnet/id_repeat_s43/seed342,0.5176012701779739,0.9717676024932815,-0.04577426271886912,0.947875600729089,0.9036566415043195,0.5201492165091274,0.9110417371492353,-0.03969519469763661,0.9467864536107398,0.9132092349405817
schnet,schnet,id_repeat,id_repeat_s44,342,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/id_repeat_s44/seed342/run_manifest.json,e0e5c41f40fdec22b7a936d84d16784d9f78b2f92592c7d1d084563c405c9026,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/id_repeat_s44/seed342/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,125532251d4f95ff5c7c1f33b35beb685a9a608ddbbbfbb09a6552667a64bf0c,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/id_repeat_s44_seed342.yaml,baselines/schnet/id_repeat_s44/seed342,0.5262681248257155,0.999115428056453,0.0016193457574931241,0.9463187597527747,0.8904259650979234,0.5502164929141113,1.5616494761984714,-0.0011280562836979084,0.9611259852884632,0.773080435418336
schnet,schnet,id_repeat,id_repeat_s45,342,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/id_repeat_s45/seed342/run_manifest.json,7a01112ce33257aa2d84a0f484115c6de2fcc7ed4a84023c2c4d54c971e1ef66,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/id_repeat_s45/seed342/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,5143b2cc900b3b90ebb57d9e752172705b5ed40c1bd34e820795e0dee66dd16b,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/id_repeat_s45_seed342.yaml,baselines/schnet/id_repeat_s45/seed342,0.49092330438585646,0.8781897748627282,-0.034225574430418175,0.9651726234512903,0.9315422766345643,0.5476895421552213,1.1227325764560596,-0.012440735498809221,0.954224056640995,0.8770575740231554
schnet,schnet,id_repeat,id_repeat_s46,342,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/id_repeat_s46/seed342/run_manifest.json,01224808a3d506664ac4403cf5ef0e73fe086a8956bd592ad29d4567af0af093,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/id_repeat_s46/seed342/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,9be18fff3aa29c6e25872346d73e7045eaa7aab99a79558011cdbfc007747b31,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/id_repeat_s46_seed342.yaml,baselines/schnet/id_repeat_s46/seed342,0.5046218251937056,0.9639050894770393,-0.061154161091463786,0.9553404536155197,0.9041973221126981,0.5943730362424243,2.5852310527523046,0.049496332020521575,0.9587621403535704,0.3516137118659214
schnet,schnet,pair_cv,pair_cv5_f0,342,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/pair_cv5_f0/seed342/run_manifest.json,0c23a9db006dbb0caf3b5deefe8431c26cb031e5b86078ebf7dfd2670531e601,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/pair_cv5_f0/seed342/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,8cd91cd877c075d73d63a16599633a6a03546475d689dc9823f56d7c05c2a9fe,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/pair_cv5_f0_seed342.yaml,baselines/schnet/pair_cv5_f0/seed342,0.6378928831403123,1.2580451616387842,-0.04480235135154595,0.9437087292575289,0.8436523239556696,0.6061654587152606,1.154360288796905,-0.016775599623529907,0.9412396601082529,0.8672160238651341
schnet,schnet,pair_cv,pair_cv5_f1,342,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/pair_cv5_f1/seed342/run_manifest.json,8ee13b67257e0c8d37a62880151b574c5a8312a03660a68a3500ad12fc951631,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/pair_cv5_f1/seed342/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,b402931b575e017007b2b46c5dbf68f4c91afba6bf78e3d1bda83ddd78ecf71b,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/pair_cv5_f1_seed342.yaml,baselines/schnet/pair_cv5_f1/seed342,0.6389527333597482,1.1355322444784515,-0.03552648239725777,0.9408639774395304,0.8788595476667064,0.6604460741901429,1.4272663079024377,-0.05320562548429085,0.9382100327413343,0.7987624624004577
schnet,schnet,pair_cv,pair_cv5_f2,342,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/pair_cv5_f2/seed342/run_manifest.json,c75643654ebef905aa3cc93896f130da9683e27a93d9d953b717e9c27ed8cc2a,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/pair_cv5_f2/seed342/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,d80c3a87a04d117b4967a3ef705946e72496d03d97188461dc6c08d67274fb07,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/pair_cv5_f2_seed342.yaml,baselines/schnet/pair_cv5_f2/seed342,0.6125017820177759,1.0623415507995633,0.012623716696236091,0.9398410649693298,0.8840090256143458,0.6072522595936938,1.0965341089622562,-0.014581987732443001,0.9429966638431474,0.8870374363391886
schnet,schnet,pair_cv,pair_cv5_f3,342,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/pair_cv5_f3/seed342/run_manifest.json,1ef1ab327ab0450bb392937e8d46f8c927e90ac9bfe28e1c957de0d6683e2ff5,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/pair_cv5_f3/seed342/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,217b9bebe0fe8fce49eb79bace6bda986c747854a815d13e1db9b6b5b2a09637,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/pair_cv5_f3_seed342.yaml,baselines/schnet/pair_cv5_f3/seed342,0.6546020392619425,1.8982702510975111,-0.008461696520304662,0.9471863596404825,0.6636192400075672,0.6056879042186671,1.0119796835061479,-0.022745958387437287,0.943673567277193,0.8947457968017829
schnet,schnet,pair_cv,pair_cv5_f4,342,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/pair_cv5_f4/seed342/run_manifest.json,acbf3be6aa98e9e672b7f09e941ada7b0a9d4d6aa004e2c2a5ad16afc26e7a42,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/pair_cv5_f4/seed342/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,c04743c3740f0ce2d8b2ca05891472d268959deabca0df4754150acf49fd9d2e,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/pair_cv5_f4_seed342.yaml,baselines/schnet/pair_cv5_f4/seed342,0.6045312624829303,1.1169217231261046,-0.008633626191003002,0.9418314699963325,0.8756893354376655,0.6589084201303963,1.8055519099400357,0.016067273820155353,0.9425892337499572,0.6956768279903788
descriptor:validation_selected,lightgbm,chemistry_block,chemistry_block_g6x3d,42,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/descriptors/chemistry_block_g6x3d/metrics.json,d6c4764b6f6a472c652126fd26628d18d716e489f7b1c26669874292ab711f05,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/descriptors/chemistry_block_g6x3d/predictions.npz,,,,,0.5478046892353602,0.8502493596793793,-0.00325015228224467,0.9355274620017887,0.9109250806865966,0.6418160664372107,1.0450747337433761,0.2290442313653657,0.8624004560451901,0.8080076577864768
descriptor:mean,mean,chemistry_block,chemistry_block_g6x3d,42,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/descriptors/chemistry_block_g6x3d/metrics.json,d6c4764b6f6a472c652126fd26628d18d716e489f7b1c26669874292ab711f05,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/descriptors/chemistry_block_g6x3d/predictions.npz,,,,,2.013688528995043,2.8553674381434586,-0.1929088429327768,,-0.0045852929001217735,1.7728932913411153,2.823572983202333,-1.5112556889685156,,-0.4014811024173437
descriptor:validation_selected,hist_gradient_boosting,dopant_cv,dopant_cv5_f0,42,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/descriptors/dopant_cv5_f0/metrics.json,760bbb5eb89740a6d6358725ff768544083993a0508a081128d237a88e802984,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/descriptors/dopant_cv5_f0/predictions.npz,,,,,1.0647044769940368,1.6049585391411372,-0.03167035288649894,0.8329690270511577,0.7423218796084105,1.1118423331230884,1.6011851025166068,-0.11597743949374963,0.8210687973666909,0.7674149842463519
descriptor:mean,mean,dopant_cv,dopant_cv5_f0,42,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/descriptors/dopant_cv5_f0/metrics.json,760bbb5eb89740a6d6358725ff768544083993a0508a081128d237a88e802984,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/descriptors/dopant_cv5_f0/predictions.npz,,,,,2.3585683280520278,3.1747652726953466,-0.2873772935820735,,-0.008261422045627631,2.3389791476582444,3.3287261086015376,0.23953781324435897,,-0.0052053125489399665
descriptor:validation_selected,lightgbm,dopant_cv,dopant_cv5_f1,42,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/descriptors/dopant_cv5_f1/metrics.json,a46792e48c0acd71c018202d7a7420142897ec878164ee344de3d1b6b8727ef9,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/descriptors/dopant_cv5_f1/predictions.npz,,,,,1.0209124201563213,1.494470672095552,0.33130807024879366,0.8699818945099874,0.7858467639885196,1.208333960707813,1.6868521600130464,0.1250191681100638,0.7981934153393774,0.71535474304747
descriptor:mean,mean,dopant_cv,dopant_cv5_f1,42,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/descriptors/dopant_cv5_f1/metrics.json,a46792e48c0acd71c018202d7a7420142897ec878164ee344de3d1b6b8727ef9,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/descriptors/dopant_cv5_f1/predictions.npz,,,,,2.288309558432412,3.246835628927655,0.33580033303710705,,-0.010812150763998218,2.3592214158626366,3.1726288051410894,-0.26272553618781813,,-0.006904853720406612
descriptor:validation_selected,hist_gradient_boosting,dopant_cv,dopant_cv5_f2,42,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/descriptors/dopant_cv5_f2/metrics.json,63f216d30919e72ca9107496850079c91abb3ad36a3991bb1e22a1b67c6f6555,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/descriptors/dopant_cv5_f2/predictions.npz,,,,,1.666002331712335,2.234985667776862,1.1627311706623231,0.6851523366052257,0.49917654876164086,1.337539667994027,1.7857304165900358,0.7968650201186676,0.8436834417257212,0.6942393169007988
descriptor:mean,mean,dopant_cv,dopant_cv5_f2,42,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/descriptors/dopant_cv5_f2/metrics.json,63f216d30919e72ca9107496850079c91abb3ad36a3991bb1e22a1b67c6f6555,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/descriptors/dopant_cv5_f2/predictions.npz,,,,,2.409402063071582,3.243958933299913,0.7411974934901879,,-0.05508115718847373,2.3674060243856276,3.2828257138304666,0.5897159738215535,,-0.03334537696443296
descriptor:validation_selected,hist_gradient_boosting,dopant_cv,dopant_cv5_f3,42,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/descriptors/dopant_cv5_f3/metrics.json,17cbe3448412a38898ae95946caca2a1ad4655f2118fa887edff8c0091147011,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/descriptors/dopant_cv5_f3/predictions.npz,,,,,1.19291049916552,1.704296730935806,-0.39551156336916876,0.7917474002889456,0.6698927684946918,1.483916428701482,2.0664294170001942,0.8182679729649754,0.6976069408246068,0.5718693472030589
descriptor:mean,mean,dopant_cv,dopant_cv5_f3,42,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/descriptors/dopant_cv5_f3/metrics.json,17cbe3448412a38898ae95946caca2a1ad4655f2118fa887edff8c0091147011,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/descriptors/dopant_cv5_f3/predictions.npz,,,,,2.2136796619908177,3.090268403119398,-0.8664392344708131,,-0.08531803340541133,2.279175428624297,3.180205868109543,0.3739164705896204,,-0.014017945371498364
descriptor:validation_selected,hist_gradient_boosting,dopant_cv,dopant_cv5_f4,42,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/descriptors/dopant_cv5_f4/metrics.json,75628545d7a9bc5eb1528f058f938563d0eabbcd77049b21557a6a316d82dfe0,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/descriptors/dopant_cv5_f4/predictions.npz,,,,,1.200666122300966,1.6654143327601292,-0.045260588247385464,0.7833855171704497,0.7483811076051812,1.5273267412201375,2.0206121863749553,-0.42226747632783596,0.6530730951439045,0.5359865682637501
